Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
220ab194-6292-56b0-b587-d00ba1f27211,1991-09-29,,999-14-5827,S99916848,X21434881X,Mr.,Dewayne363,Blick895,,,S,white,nonhispanic,M,Plymouth  Massachusetts  US,579 Dibbert Esplanade,Waltham,Massachusetts,Middlesex County,02453,42.44226678308075,-71.27010011937251,879611.3924999998,1787.6174999999998
abb75cb8-0fae-7fe9-32f1-c1d13338d655,1966-02-14,,999-72-9156,S99976838,X41958X,Ms.,Milda157,Botsford977,,,S,black,nonhispanic,F,Yarmouth  Massachusetts  US,636 Senger Annex,Hampden,Massachusetts,Hampden County,,42.04136562108798,-72.39476012208584,1534304.2640000004,476497.506
cb81a8ed-b611-77ea-c3aa-89747ee44abe,1981-10-08,,999-28-9192,S99998940,X58022860X,Mr.,Donte636,Bernier607,,,M,white,nonhispanic,M,Adams  Massachusetts  US,659 Ortiz Spur Apt 40,Brockton,Massachusetts,Plymouth County,02301,42.09159626731604,-71.00639797220903,1092827.3099999998,1546.83
1b895e89-36bc-bff2-dd16-b34056f8385a,2014-05-18,,999-73-3759,,,,Anibal473,Howell947,,,,white,nonhispanic,M,Agawam  Massachusetts  US,230 Schumm Bay,Springfield,Massachusetts,Hampden County,01108,42.1325813277817,-72.48830741185813,313282.16750000004,170.57249999999993
65bd4465-c3f5-8a2d-a932-2a2ac38802f2,1977-09-09,,999-29-1987,S99965788,X8992188X,Ms.,Casimira119,Yost751,,,S,white,nonhispanic,F,East Falmouth  Massachusetts  US,641 Mosciski Burg,Peabody,Massachusetts,Essex County,01960,42.539903027546764,-71.06043086723949,1780592.8014999996,656551.1684999999
33d4c389-96ca-a196-d9e3-f7c97a288001,1995-02-02,,999-70-1764,S99911634,X77457255X,Mrs.,Felice694,Hettinger594,,Glover433,M,white,nonhispanic,F,Lincoln  Massachusetts  US,570 Halvorson Loaf,Boston,Massachusetts,Suffolk County,02215,42.27808629777483,-71.10097569535166,667884.1060000001,50433.52399999999
74ee9f0d-c10f-7aef-dbc7-cd933d253356,2010-05-14,,999-22-7040,S99917274,,,Emery884,Koss676,,,,white,nonhispanic,M,Acushnet  Massachusetts  US,266 Turner Lodge Unit 33,Boston,Massachusetts,Suffolk County,02120,42.35609363006588,-71.02088108812912,50520.1845,19953.505499999996
13d0a4a0-fac3-1425-61c8-627d4d3c84f3,1984-07-12,,999-78-7411,S99934882,X5968058X,Ms.,Marilee479,Kuvalis369,,,S,white,nonhispanic,F,Marlborough  Massachusetts  US,937 Crona Parade,Medway,Massachusetts,Norfolk County,,42.15224055119554,-71.40773723547645,1477416.0800000003,27622.859999999997
61a62641-c21b-fcca-c678-c881a71ff94b,1966-05-26,1969-10-06,999-28-5139,,,,Pearly845,Auer97,,,,white,nonhispanic,F,Uxbridge  Massachusetts  US,215 Boyer Green Unit 0,North Andover,Massachusetts,Essex County,,42.6299907684522,-71.08581094226507,105561.21750000001,422.87250000000006
89499692-f296-13d3-f687-3fd9eafed683,2011-11-21,,999-77-1808,,,,Gayle448,Dooley940,,,,black,nonhispanic,F,Belmont  Massachusetts  US,581 Kris Forge Suite 2,Boston,Massachusetts,Suffolk County,02119,42.32707564674197,-71.02777728150127,376519.58,0.0
de07cb21-7453-1eec-5776-eb4591a777f2,1942-02-28,2025-06-04,999-79-5694,S99992700,X29094562X,Mr.,Raphael767,Baumbach677,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,890 Rice Knoll Unit 55,Peabody,Massachusetts,Essex County,,42.5652275161185,-71.01342369224811,2008620.5700000003,81873.00999999998
f95487ed-068c-4eed-d87b-99697e2368c8,1942-04-21,1983-03-08,999-22-5747,S99938884,X86418284X,Mrs.,Hester117,Waters156,,VonRueden376,M,white,nonhispanic,F,Worcester  Massachusetts  US,198 Reilly Hollow Apt 53,Waltham,Massachusetts,Middlesex County,,42.33349158973944,-71.17618936539587,1857546.4294999999,116602.80049999998
8e6b2fe8-f50c-e976-5eea-5a9f2679d8b0,2003-03-31,,999-38-2531,S99968473,X53174175X,Ms.,Candice681,Moen819,,,,white,nonhispanic,F,Waltham  Massachusetts  US,596 Hilpert Ramp,Wilmington,Massachusetts,Middlesex County,01887,42.585905838384356,-71.16958430289029,976350.2550000001,2897.205
5a4b56a4-9c25-1fd9-f8b0-bcd6259ce7fa,2005-07-08,,999-52-9012,S99954124,X2727867X,Ms.,Alise864,Ward668,,,,white,nonhispanic,F,Brockton  Massachusetts  US,281 Nolan Parade Unit 77,Marblehead,Massachusetts,Essex County,,42.53546555707121,-70.85120173894845,630308.6375000001,73778.45249999998
8fb1131d-e264-5c25-14e7-f7950119068a,1980-06-24,,999-23-8533,S99951478,X13393023X,Mr.,Adán600,Hernandes724,,,M,white,hispanic,M,Mexico City  Mexico City  MX,517 Hodkiewicz Crossroad,Mansfield Center,Massachusetts,Bristol County,,42.02109476158421,-71.21727609568623,1136306.8225000002,360.54749999999984
3a9610fa-827b-e71b-ca37-e2b2699e2c72,1951-05-02,,999-58-2834,S99964232,X67371683X,Mrs.,Cassi819,Lesch175,,Harvey63,M,asian,nonhispanic,F,Springfield  Massachusetts  US,346 Morissette Highlands Suite 34,Somerville,Massachusetts,Middlesex County,02143,42.41419746194303,-71.15690035787951,2548001.602500002,69852.3275
3fe6e8e5-e088-1544-ae7a-3219b620674d,1966-05-26,,999-30-2438,S99951115,X3826120X,Mrs.,Edythe31,Skiles927,,Green467,M,white,nonhispanic,F,Boston  Massachusetts  US,595 Schaden Camp Unit 5,North Andover,Massachusetts,Essex County,,42.637693632613534,-71.12325965308743,1816536.827,253991.063
abb143de-7e0d-5612-1ab7-35627f29d0dd,2015-01-22,,999-33-7218,,,,Nicholas495,Schuppe920,,,,asian,nonhispanic,M,Lowell  Massachusetts  US,819 Schmidt Approach,Boston,Massachusetts,Suffolk County,02111,42.35467022532133,-71.06531556258558,35153.51,29780.979999999996
91c3d4b7-307b-00a7-662b-25ce08350ea3,1988-06-20,,999-30-5544,S99955070,X64964140X,Mr.,Pablo44,Madera340,,,M,white,hispanic,M,Carolina  Puerto Rico  PR,876 Trantow Junction Suite 3,Peabody,Massachusetts,Essex County,01960,42.53799605816164,-70.96423798277469,839707.4694999998,184915.97049999994
159303be-0920-288c-b0cb-17a6df49f2f9,1963-10-12,,999-93-7170,S99977156,X1899318X,Mr.,Hong136,Beer512,,,M,white,nonhispanic,M,Dracut  Massachusetts  US,798 Prohaska Street Apt 81,Concord,Massachusetts,Middlesex County,,42.47264995087459,-71.33266303459796,2491075.945,175402.725
10269938-33e2-457d-da71-cf73181bae6a,1942-02-28,,999-49-7927,S99982845,X57473377X,Mr.,Thurman577,Borer986,,,M,white,nonhispanic,M,Medway  Massachusetts  US,535 Lesch Fort Suite 22,Peabody,Massachusetts,Essex County,,42.501100336437524,-71.01429566668085,2109800.0915,100422.33850000001
e77d8a89-70d5-7f43-be40-9e1da89fa314,1976-12-29,,999-14-3184,S99940816,X67665597X,Mr.,Riley817,Stehr398,,,M,white,hispanic,M,Haverhill  Massachusetts  US,753 Crooks Estate,Brewster,Massachusetts,Barnstable County,02631,41.7423594750539,-70.09636230394675,1099130.0699999998,12515.879999999997
43958ae3-08a2-d198-377a-9ced38c5efcc,1942-04-21,,999-28-2214,S99960478,X14018499X,Mrs.,Trish512,Boyer713,,Zboncak558,M,white,nonhispanic,F,Westborough  Massachusetts  US,398 Grant Brook,Waltham,Massachusetts,Middlesex County,02451,42.36374553988521,-71.24684567908979,293940.7480000001,12180.312000000002
c67f113e-eb6a-d1b0-db34-560c97b934c4,1986-10-09,,999-51-6937,S99921284,X74675359X,Mr.,Merle11,Veum823,,,M,white,nonhispanic,M,Erving  Massachusetts  US,736 Wilkinson Course Suite 30,Northborough,Massachusetts,Worcester County,,42.276159936091524,-71.67405492084072,1291243.1099999999,1113.1199999999997
b6fead2e-5e23-10a6-ac6d-f816f51820c9,2013-03-04,,999-32-1403,,,,Sheldon401,Marks830,,,,other,nonhispanic,M,Chicopee  Massachusetts  US,603 Stehr View Unit 9,Springfield,Massachusetts,Hampden County,,42.08492503604551,-72.59115092779889,43474.6575,30488.492499999997
10341ccf-8fdb-ebab-ab59-9158a26f8af8,2005-11-08,,999-13-8266,S99937583,X83755017X,Ms.,Guillermina633,Rosario163,,,,white,hispanic,F,Ponce  Puerto Rico  PR,625 Fritsch Vale,Methuen,Massachusetts,Essex County,01844,42.734307871175886,-71.21571213487258,542795.815,472.75499999999994
cdcf08d0-2892-bb1d-1dc6-db732b20b20c,2015-01-14,2025-12-15,999-97-8643,,,,Evan94,Bruen238,,,,white,nonhispanic,F,Dartmouth  Massachusetts  US,652 Williamson Rue Apt 93,Brockton,Massachusetts,Plymouth County,02301,42.161737223492516,-70.98208472170788,244265.23999999996,206.21999999999997
13bf6126-8a5e-80b9-8fa4-0b6d7ad7d099,1984-03-06,,999-74-5985,S99973993,X89369247X,Mrs.,Carly657,Dibbert990,,Block661,M,asian,nonhispanic,F,Westfield  Massachusetts  US,192 Prosacco Quay Unit 46,Hamilton,Massachusetts,Essex County,,42.66319789147426,-70.87541984662953,1562957.256,179591.03399999999
00e57372-5476-3ccc-f11a-f830f7b0522f,2000-10-24,,999-97-1843,S99963310,X38583668X,Mr.,Eduardo902,Aguirre875,,,,white,hispanic,M,San Jose  San Jose  CR,393 Hagenes Loaf,Westminster,Massachusetts,Worcester County,,42.5740439462688,-71.86591870838264,643755.17,8576.699999999999
0e238eed-5cac-7b48-9440-dd8c8f9b39a7,1996-01-20,,999-11-8357,S99937197,X14896845X,Mrs.,Gerald181,Reichert620,,Rohan584,M,white,nonhispanic,F,Lynnfield  Massachusetts  US,241 Lind Common,Holden,Massachusetts,Worcester County,,42.32944475883855,-71.84840221183734,1959227.6290000002,324027.711
6612ebd7-fc2f-7993-7c06-563eda20ab44,2003-06-15,,999-26-9268,S99978605,X84036009X,Ms.,Willetta882,Kuhic920,,,,white,nonhispanic,F,Franklin  Massachusetts  US,137 Stroman Orchard,Revere,Massachusetts,Suffolk County,,42.43023225255166,-70.95777735402658,1360904.1875,2416.1324999999993
23cf6f02-fdfc-96a5-47d4-111b3d086348,2015-01-14,,999-70-1993,,,,Lasonya941,Cummings51,,,,white,nonhispanic,F,Somerville  Massachusetts  US,259 Jacobi Row Apt 89,Brockton,Massachusetts,Plymouth County,02301,42.03107275680524,-71.0602746233163,277660.65,0.0
8a3881b0-c2cc-6661-9c42-cccf616fadb9,1979-06-03,,999-10-1143,S99922002,X73151505X,Mrs.,Justin359,Abshire638,,Brown30,M,white,nonhispanic,F,Whitman  Massachusetts  US,691 Kling Gardens,Watertown,Massachusetts,Middlesex County,,42.32442838933167,-71.16536679601714,1400606.8065000002,370960.04349999997
4ea98ba2-83ef-e5b1-5702-94f20ee94918,1996-01-15,,999-67-6256,S99987429,X42569689X,Mr.,Lupe126,Herman763,,,M,white,nonhispanic,M,North Andover  Massachusetts  US,641 Gerlach Heights,Auburn,Massachusetts,Worcester County,,42.19255898374562,-71.85327322244787,867696.0599999999,42361.2
e1081ffd-08d2-781d-00f6-2dbf3a4d4262,1976-10-14,,999-85-7151,S99941305,X45446025X,Ms.,Magdalena964,Bonilla161,,,S,white,hispanic,F,Ponce  Puerto Rico  PR,412 Bins Drive,Reading,Massachusetts,Middlesex County,01801,42.52663330209895,-71.06935394250519,1411777.9064999998,486437.40349999996
97124d7c-9c59-95b2-77ef-1282ecac7dc5,2007-10-13,,999-85-6227,S99978001,,Mr.,Timmy68,Stamm704,,,,black,nonhispanic,M,Fitchburg  Massachusetts  US,740 Leffler Parade,Boston,Massachusetts,Suffolk County,02111,42.25443725078383,-71.06853478403693,454306.66500000004,1245.1949999999997
bff1237a-e1d1-a32b-532d-4e0a71104c5f,2017-05-20,,999-84-7395,,,,Nathan164,Volkman526,,,,white,nonhispanic,M,Lynn  Massachusetts  US,747 Graham Park Suite 45,Fitchburg,Massachusetts,Worcester County,,42.56372449092612,-71.8367371922183,19061.414999999997,11879.275
39d06e97-50f4-afc4-1a79-29e9bcc5d7a1,2008-11-13,,999-73-1638,S99921748,,,Adam631,Jones311,,,,black,nonhispanic,M,Amherst Center  Massachusetts  US,962 Dare Rapid,Quincy,Massachusetts,Norfolk County,02169,42.24448374153122,-71.03524461642562,1048741.1075,207.2924999999999
b2cb6713-7640-eed2-da1a-31ae09bcef04,1980-09-29,,999-68-4951,S99923687,X21947124X,Mrs.,Stormy472,Koelpin146,,Prosacco716,M,white,nonhispanic,F,Woburn  Massachusetts  US,275 Cormier Lock Apt 0,Malden,Massachusetts,Middlesex County,02155,42.387231137977565,-71.08149364258449,1569488.1850000005,636622.715
718f55b0-0830-4af5-1fd6-e22af53d74a0,1985-06-24,,999-34-4711,S99966407,X31848619X,Mr.,Roland928,Little434,,,M,white,nonhispanic,M,Rehoboth  Massachusetts  US,950 Hoppe Rapid Apt 45,Milford,Massachusetts,Worcester County,,42.14731202781953,-71.480864753398,1008711.8075,3227.9025
a2b764b1-fe62-19a1-d481-8e6ce8f87613,1954-06-11,,999-25-4134,S99958823,X12785349X,Ms.,Marquita692,Bogan287,,,S,white,nonhispanic,F,Boston  Massachusetts  US,1089 Hills Crossing,Franklin,Massachusetts,Norfolk County,,42.071708076787424,-71.37886138133659,2875432.1285,535283.3514999999
2d080a67-9410-2b7f-b1cb-a3fd2aa30360,1943-08-23,1999-01-19,999-41-5404,S99913942,X87050343X,Ms.,Melia148,Schoen8,,,S,white,nonhispanic,F,Taunton  Massachusetts  US,320 Luettgen Path Apt 84,Worcester,Massachusetts,Worcester County,01605,42.3910992351518,-71.78251220057307,2340416.8505000006,310271.28949999996
0bc39155-088d-be85-6814-b1745be7667c,1966-05-05,,999-59-1145,S99994498,X68527692X,Mrs.,Madeleine482,Leannon79,,Little434,M,black,nonhispanic,F,Norfolk  Massachusetts  US,746 Dibbert Byway Suite 45,Douglas,Massachusetts,Worcester County,,42.07899566056296,-71.77481345922725,1929710.4755,45084.534499999994
a2e5b165-c198-b631-54e8-e08e02106fb8,1984-08-23,,999-23-5078,S99999769,X68548950X,Mr.,Cedrick207,Bailey598,,,M,white,nonhispanic,M,Framingham  Massachusetts  US,375 Williamson Extension,Chicopee,Massachusetts,Hampden County,,42.12966368392585,-72.59229795940092,1018107.6725,1225.5074999999997
943d385e-4646-d5c0-8243-ab39b5db910c,1963-03-28,,999-50-5466,S99954879,X56172276X,Mr.,Minh326,Schroeder447,,,M,white,nonhispanic,M,Palmer  Massachusetts  US,204 Wiza Wynd,Hamilton,Massachusetts,Essex County,,42.58995030322449,-70.87837687834627,1618049.7524999997,2349.4274999999993
bdb5cb2b-522e-bf19-a38b-3626c3d4cb60,1995-04-01,2023-01-01,999-67-6773,S99927184,X48350702X,Mrs.,Melina208,Lemke654,,Huel628,M,white,nonhispanic,F,Wilbraham  Massachusetts  US,742 Marquardt Tunnel Suite 46,Boston,Massachusetts,Suffolk County,02131,42.37512797807342,-71.19589924866956,110872.55100000002,411166.859
bd1e70e0-75ec-ab5f-aad7-7a7f43aba287,1960-08-15,,999-45-2672,S99950809,X64833903X,Mrs.,Gabriela205,Rosado690,,Noriega353,M,white,hispanic,F,Santiago de los Caballeros  Santiago  DO,840 Stark Skyway,Blackstone,Massachusetts,Worcester County,,42.00701827445981,-71.5277019042701,2259315.886,37848.744
d57fd3ba-a40d-2de7-ff16-a3609f74b3c8,1982-11-25,,999-96-4791,S99983658,X16575763X,Mr.,Micah422,Reichert620,,,S,black,nonhispanic,M,Tewksbury  Massachusetts  US,132 Stiedemann Village Apt 21,Wareham,Massachusetts,Plymouth County,,41.80649582003457,-70.69762327267804,1487255.4675,199812.8925
828f2655-27f0-dc31-b620-a137b12812fb,1990-11-02,,999-68-2042,S99973242,X87664673X,Mrs.,Gabriella773,Muller251,,Kulas532,M,asian,nonhispanic,F,Hong Kong  Hong Kong Special Administrative Region  CN,378 Rohan Crossing,Dartmouth,Massachusetts,Bristol County,,41.60680201083799,-70.97674534363192,1573382.7550000001,143906.26499999998
06c11087-f76e-9787-1f13-2dd16b9f3a31,1981-11-03,,999-66-1884,S99988338,X34654024X,Mr.,Hyman89,Yundt842,,,M,white,nonhispanic,M,Watertown  Massachusetts  US,530 Bauch Well Apt 81,Boston,Massachusetts,Suffolk County,02134,42.30744114288125,-71.12754232371103,141771.70249999996,51712.3475
8abbdb13-7fc6-7af7-d216-8fe75612dd92,1988-01-27,,999-21-9311,S99921488,X82983177X,Mr.,Gordon377,Kohler843,,,S,white,nonhispanic,M,Littleton  Massachusetts  US,756 Will Trail Unit 35,Quincy,Massachusetts,Norfolk County,02169,42.218782439401295,-71.0498568885856,946366.0774999998,11767.3725
8f05fc57-d7c1-1749-3b55-175a73b823eb,1995-04-01,,999-39-9720,S99972775,X14952674X,Ms.,Twanna669,Block661,,,S,white,nonhispanic,F,Lynn  Massachusetts  US,677 Hirthe Frontage road,Boston,Massachusetts,Suffolk County,02199,42.29866554443463,-71.04476067737511,222408.60550000006,600196.8045
f14031d8-3978-2407-6afb-013ef50e97a8,1970-06-16,,999-54-5807,S99969512,X71574629X,Mr.,Al123,Hermann103,,,M,asian,nonhispanic,M,Haiphong  Kiến An  VN,734 D'Amore Trafficway,Bellingham,Massachusetts,Norfolk County,02019,42.114964228444705,-71.45852223311714,1415813.0775000004,12531.0225
ae2bbac4-6d22-d020-1e4b-c7ed4e9d5a77,1981-09-10,,999-20-8692,S99971766,X7564773X,Mrs.,Roselyn270,Tromp100,,Hudson301,M,asian,nonhispanic,F,Pittsfield  Massachusetts  US,974 Boyer Crossing Apt 39,Winthrop,Massachusetts,Suffolk County,02128,42.39827699947493,-70.9705499019461,1525618.3649999995,118234.635
3f4c4fb2-88d3-91cc-4216-6f48d1d7a364,1943-08-23,,999-37-4434,S99988905,X88871779X,Mrs.,Patrice780,Bauch723,,Fahey393,M,white,nonhispanic,F,Northampton  Massachusetts  US,172 Denesik Neck Apt 41,Worcester,Massachusetts,Worcester County,01603,42.25897066310184,-71.68495976788562,2654682.9790000003,455645.38100000005
58699c8d-23ba-d8be-9aa7-77707b522821,1985-12-29,,999-74-2349,S99913719,X68767980X,Mrs.,Detra426,Pacocha935,,Walker122,M,white,nonhispanic,F,Revere  Massachusetts  US,1043 O'Reilly Burg Suite 65,Taunton,Massachusetts,Bristol County,02718,41.94830815393307,-71.07713382207724,1553284.7745,901696.4455
e9f9d009-8a7d-b269-80bc-edc268b6dc3a,2025-11-22,,999-17-7912,,,,Alfred550,Zieme486,,,,white,nonhispanic,M,Fall River  Massachusetts  US,753 Cole Light Suite 68,Salem,Massachusetts,Essex County,01907,42.48989907877611,-70.88728928467901,22244.909999999996,0.0
bacb0960-e9bb-e23b-6a04-4c3d00e5185b,1998-04-14,,999-77-4429,S99917009,X49719817X,Mrs.,Earlean804,Ziemann98,,Kuhic920,M,black,hispanic,F,Richmond  Massachusetts  US,597 Ernser Row,Boston,Massachusetts,Suffolk County,,42.26712544891231,-71.12092044231294,739863.1810000001,205428.96899999998
aba98cbe-8738-bf3b-499a-3adf6aa02a49,1982-01-26,,999-44-9811,S99957199,X6232094X,Mrs.,Frances376,Green467,,Rogahn59,M,white,nonhispanic,F,Northborough  Massachusetts  US,689 Morar Bridge Suite 77,Boston,Massachusetts,Suffolk County,02163,42.260661674508,-71.15657498473776,1688815.4855,227068.06449999995
301a49b5-f5ff-7bf6-2622-53fe062ad3b2,1991-05-27,,999-38-3952,S99980472,X46249473X,Mr.,Guillermo498,Nitzsche158,,,M,asian,nonhispanic,M,Revere  Massachusetts  US,912 Bartell Divide,Weymouth,Massachusetts,Norfolk County,02189,42.23467743651173,-70.9514421622013,952001.9575,1179.2624999999998
b4630233-6e89-c9e1-d5bb-718ea64d2497,2001-06-28,,999-90-6985,S99980639,X87306341X,Mr.,Scott935,Barrows492,,,,white,nonhispanic,M,Upton  Massachusetts  US,763 Schumm Wynd,Rochester,Massachusetts,Plymouth County,,41.7756040676292,-70.81175215546202,629416.1625000001,20.137499999999932
523971b9-977d-2da8-053c-6bcf3073b805,1998-12-28,,999-92-9367,S99948168,X20784570X,Mr.,Joseph689,Simonis280,,,M,black,nonhispanic,M,Boylston  Massachusetts  US,296 Marks Road Unit 24,Revere,Massachusetts,Suffolk County,02151,42.388720039821095,-70.98383330293737,335595.42999999993,0.0
b3ad0d49-e5ee-3195-aae6-22409c8ceafc,1960-12-06,,999-20-5015,S99983037,X54189583X,Mrs.,Juana825,Rendón540,,Alvarez441,M,white,hispanic,F,San Jose  San Jose  CR,1022 Von Green,Millville,Massachusetts,Worcester County,,42.05965055883726,-71.58856387322004,1668469.855000001,21659.714999999997
c2d79c4c-405b-e465-6d80-2e2f5892f26d,1982-11-13,,999-94-9123,S99962815,X32421393X,Mr.,Jeffry142,Macejkovic424,,,S,black,hispanic,M,Blackstone  Massachusetts  US,232 Kirlin Route Unit 45,Wilbraham,Massachusetts,Hampden County,,42.077599335874375,-72.43892273502132,1892672.1474999997,45178.4625
138f0b69-2a59-3570-c142-e70476d6a84a,1979-01-11,,999-28-3464,S99962034,X56720056X,Ms.,Kanesha23,Dooley940,,,S,white,nonhispanic,F,South Amherst  Massachusetts  US,426 Green Knoll Apt 15,Fitchburg,Massachusetts,Worcester County,,42.587563338992176,-71.85172155005127,2374262.1424999996,63898.89750000001
1576ae8c-352d-2946-b92f-7f327103ac8c,1955-05-05,,999-97-6757,S99961066,X71533729X,Ms.,Hee424,Little434,,,S,white,nonhispanic,F,Sharon  Massachusetts  US,362 McLaughlin Street,Brockton,Massachusetts,Plymouth County,,42.0962965368538,-71.00347456975685,2137929.9525,353579.7875
250e6e2f-7914-aa6b-0c2b-a5c90abe44ec,1998-11-21,,999-76-9467,S99998761,X55061223X,Mrs.,Latasha666,Lindgren255,,Thompson596,M,white,nonhispanic,F,Dennis  Massachusetts  US,1030 Powlowski Alley,Pembroke,Massachusetts,Plymouth County,,42.05051249857055,-70.82716102159846,824376.662,235083.06799999997
7a7c1a44-bdef-425c-4b37-1211ed9744c8,2025-05-17,,999-63-2914,,,,Melvin857,Stamm704,,,,white,nonhispanic,M,Worcester  Massachusetts  US,312 Keeling Skyway,Lowell,Massachusetts,Middlesex County,01850,42.65568736485972,-71.251572882262,29610.75,0.0
f68e97ba-0134-d606-b100-23149afb75bd,1980-10-09,2004-03-04,999-93-8961,S99976858,X76323356X,Mr.,Dwight645,Goldner995,,,,white,nonhispanic,M,Boston  Massachusetts  US,567 Waelchi Tunnel Unit 64,Worcester,Massachusetts,Worcester County,01583,42.302808627756946,-71.80420528928335,727657.2100000001,997.5599999999997
af5c45af-7505-e423-9307-b1ea0cb50db5,1976-08-02,,999-68-1028,S99957462,X18056941X,Mr.,Theron432,Zieme486,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,1099 Zieme Club,Peabody,Massachusetts,Essex County,01940,42.50223528232481,-71.00991545514177,1237267.4825000002,9870.4575
a177f2bd-1293-e19a-5dd3-e5e2d74cf1cf,2012-11-25,,999-99-3257,,,,Adelaide981,Dickens475,,,,white,nonhispanic,F,Raynham  Massachusetts  US,963 Jast Glen,Cambridge,Massachusetts,Middlesex County,02142,42.40093883387817,-71.17372429189024,334856.21749999997,712.9424999999998
b8d47a60-2adf-f534-b040-c7799fb0641e,2009-11-10,,999-98-9333,S99935327,,,Yahaira79,Kozey370,,,,white,nonhispanic,F,Westford  Massachusetts  US,691 Barton Fort Unit 96,Watertown,Massachusetts,Middlesex County,02472,42.40961527525529,-71.17944176428617,590254.85,0.0
614322ac-8e63-ae72-d77e-1a566a53b6b3,1980-10-09,1994-02-24,999-65-3447,,,,Quentin28,Turner526,,,,white,nonhispanic,M,Fitchburg  Massachusetts  US,897 Mitchell Bridge,Worcester,Massachusetts,Worcester County,01604,42.2518377610249,-71.82548839828323,372768.9725,28465.1175
2f2fda4f-37f8-2c84-c5c2-58fde4af7b91,2004-07-10,,999-61-4378,S99999710,X4024712X,Mr.,Tony646,Rogahn59,,,,white,nonhispanic,M,Plymouth  Massachusetts  US,320 Hackett Fort Suite 72,Sudbury,Massachusetts,Middlesex County,,42.340580835222234,-71.44823282673202,1289065.2175,174313.6125
a6993a45-5142-da8b-478c-64856b87aa3c,2001-02-08,,999-29-6849,S99941038,X83662631X,Ms.,Nakesha793,Frami345,,,,white,nonhispanic,F,Frankfurt  Hesse  DE,390 Walter Flat,Methuen,Massachusetts,Essex County,01841,42.73398971380479,-71.18852051611312,205481.221,99866.679
d9bb607c-3b57-2b07-d9f8-f83a5b325105,1993-02-11,,999-20-6981,S99960748,X12325943X,Mr.,José María211,Alarcón922,,,M,white,hispanic,M,Lima  Lima Province  PE,862 Stanton Lock Apt 71,Boston,Massachusetts,Suffolk County,02129,42.31236225339643,-71.04406803651885,106742.85250000001,50214.1975
db0459e4-b140-eca3-baf1-bbecf047aee2,1985-09-14,,999-28-2510,S99952364,X65512052X,Mr.,Emmanuel930,Little434,,,S,asian,nonhispanic,M,Beijing  Beijing Municipality  CN,781 Breitenberg Ranch Unit 83,Waltham,Massachusetts,Middlesex County,02451,42.32118229123991,-71.28558786941065,1008720.2849999999,286.6049999999999
8d3ee79b-914f-614e-edda-afa9fcde2112,1992-02-04,,999-65-8071,S99935828,X49894956X,Mr.,Rod343,Goyette777,,,M,hawaiian,nonhispanic,M,Needham  Massachusetts  US,546 Klocko Lodge,Duxbury,Massachusetts,Plymouth County,02332,42.035441644789714,-70.73152850289826,856225.1899999998,591.3899999999999
ba1f6c7c-a52c-b793-1052-fbe12868851b,2005-12-16,2020-08-02,999-39-2634,,,,Cornelius968,Hills818,,,,black,nonhispanic,M,Saugus  Massachusetts  US,958 Spencer Haven Apt 57,Scituate,Massachusetts,Plymouth County,,42.235713441462444,-70.78477525934932,380780.5,7.469999999999921
0218df27-0153-6616-d9a4-0aba787e5c5e,2001-05-31,,999-54-5805,S99994958,X49067842X,Mr.,Rogelio17,Feeney44,,,,white,nonhispanic,M,Pittsfield  Massachusetts  US,545 Orn Light,Ashland,Massachusetts,Middlesex County,,42.29916188684777,-71.4560037571254,616746.0725,1413.0074999999997
a5dd0944-0419-4e31-0750-5fa98908376c,1997-04-28,,999-42-7742,S99922986,X88628856X,Ms.,Juana825,Cornejo190,,,S,white,hispanic,F,Panama City  Panama  PA,910 Fisher Annex Unit 77,Boston,Massachusetts,Suffolk County,02111,42.2586279109613,-71.1033069266865,1795247.8975,283.9725
313ef44f-87f3-7cb6-c223-70060c23864a,1980-10-09,,999-74-1806,S99985184,X5808001X,Mr.,Sheldon401,Sawayn19,,,M,white,nonhispanic,M,Cambridge  Massachusetts  US,380 Gorczany Heights,Worcester,Massachusetts,Worcester County,01583,42.31592601103836,-71.85026152224886,1173822.7425,2759.3174999999997
2d72c025-cbba-4234-9531-0e8b3e90f94b,2023-09-22,,999-19-9864,,,,Eugene421,Bayer639,,,,black,nonhispanic,M,South Hadley  Massachusetts  US,377 Smitham Crossroad Suite 8,Bridgewater,Massachusetts,Plymouth County,02324,42.01826516308311,-71.02004960538407,74994.41,0.0
ef16114e-94b2-ebf5-b517-ab9402b7db22,2018-06-24,,999-89-2371,,,,Marshall526,McDermott739,,,,white,nonhispanic,M,Springfield  Massachusetts  US,741 Heaney Haven,Oxford,Massachusetts,Worcester County,01540,42.13335743689187,-71.87148622545112,197203.78,206.21999999999997
